flexible,pos,
robotic,neg,
being flexible to customer needs,pos,
rigid,neg,
friendliness of staff,pos,
smile,pos,
personal attention,pos,
smiling,pos,
interpersonal,pos,
"jovial, cheerful",pos,
hospitable,pos,
greetings,pos,
hospitality,pos,
easy to talk to,pos,
host ability,pos,
nice,pos,
unapproachable,pos,
happy to serve,pos,
support,pos,
delightful,pos,
suppurative,pos,
cordial,pos,
require to be more cordial,neg,
"welcome, welcoming",pos,
welcomed me well,pos,
warm,pos,
i am welcome here,pos,
warmth,pos,
how they communicated was friendly,pos,
cold [not food],pos,
unfriendly,neg,
staff's are friendly,pos,
make it friendly,neg,
friendly,pos,
freundlich,pos,
happy and joyful employees,pos,
support is too low,neg,
quick at helping customer,pos,
helpful,pos,
not willing to help,neg,
help full,pos,
improve staff helpfulness,neg,
willing to help,pos,
did not get help,neg,
ready to help,pos,
of no help,neg,
ready to serve,pos,
customer care has not been giving any help,neg,
getting help whenever i have a problem,pos,
not offering any help,neg,
have been of much help,pos,
couldn't help me,neg,
staffs are cooperative,pos,
love the staffs effort and cooperation,pos,
not helping,neg,
receptive,pos,
received,pos,
given a warmreception,pos,
reception,pos,
good customer reception,pos,
receptions,pos,
well received,pos,
liked everyone,pos,
inviting,pos,
integrity of staff,pos,
went home without my valve covers,neg,
increasingly gained trust,pos,
transparent,pos,
happy the way my money is handled,pos,
trust,pos,
appear to be very transparent,pos,
lie,neg,
trustworthy,pos,
felt at home and also safe when in this shop,pos,
liar,neg,
sincere,pos,
it is legitimate,pos,
replaced the part with a used one,neg,
sincerity,pos,
honest,pos,
dishonest,neg,
integrity,pos,
truthful,pos,
be open,neg,
someone who tells you the truth,pos,
wish small things were laid bare,neg,
did not influence our decision,pos,
not been created on,pos,
when i called the customer service centre i was told the rider was five minutes away,neg,
very open,pos,
unscrupulous,neg,
forgot my when i came back it was given back to me,pos,
despite promising,neg,
promised,pos,
keeps her word,pos,
despite being promised,neg,
keep your word,pos,
you are open with our savings,pos,
do not keep their word,neg,
keeping your word,pos,
they would be later than they promised,neg,
keep their words,pos,
delivers on her promises,pos,
yet we promised,neg,
as promised,pos,
incredible people,pos,
promise to call back of which they dont,neg,
was never rewarded our promise,neg,
reassured,pos,
misselling,neg,
dependable,pos,
his-selling,neg,
mutual,pos,
agents were cheating,neg,
above board,pos,
agent charged him for troubleshooting,neg,
any chance to get money from you,neg,
failure to deliver on their promise,neg,
under promise,neg,
never keep your promise,neg,
neve keep your promise,neg,
agents are not giving the correct information,neg,
changed my policy without my knowledge,neg,
no discrimination,pos,
discriminate,neg,
discriminated,neg,
discrimination,neg,
staff collided,neg,
u never paid me,neg,
i was initially told i was told it is not possible,neg,
[brand] are white collar come,neg,
theft,neg,
agent has been charging her incise of troubleshooting,neg,
been paying and agent reclaimed the product,neg,
supporting staff are unfair to students,neg,
reclaim units without permission from the customer,neg,
productivity of staff,pos,
responded,pos,
lack of response,neg,
willing to act,pos,
poor response to user requests,neg,
responsivenss,pos,
staff are ready,pos,
never replies,neg,
not reply,neg,
coordination,pos,
don't reply,neg,
coordinating,pos,
yet to receive replies,neg,
coordinate team,pos,
agent is not responding,neg,
thank you for calling me,pos,
no one got back to me,neg,
promised me to call but never did,neg,
kindly get back to me,neg,
i believe am being ignored,neg,
keep finding out for myself,neg,
no acknowledgment,neg,
you are connecting with the people,pos,
never no one followed up,neg,
follow up,pos,
immediate follow up should be done,neg,
follow-up,pos,
promises to call me back never happen,neg,
be in touch,pos,
visit them to check whether they are facing any challenges,neg,
endeavor to return calls,neg,
no one is able to respond back to me,neg,
follow up a customer's and assist them,neg,
"if i got up and walked away, i doubt anyone would notice.",neg,
ready to provide services,pos,
not active,neg,
practice,pos,
very active,pos,
you do not act on customer instructions,neg,
healthy interactions,pos,
haven't interested much,neg,
good interaction,pos,
interact with the mechanics,neg,
interaction is good,pos,
not had much interaction,neg,
staffs are very interactive,pos,
not really had much interaction with,neg,
interact well,pos,
never received one on one interaction,neg,
love the energy,pos,
more one on one follow up,neg,
staff   good initiative,pos,
did not have much interaction for a long time,neg,
taking upon themselves,pos,
interaction once in awhile,neg,
remembers to contact me,pos,
did nothing,neg,
staff's very energetic,pos,
didn't have to remind,neg,
reluctance to respond,neg,
lazy,neg,
ignore,neg,
have to call to find out,neg,
have had to push myself,neg,
great way of engaging,pos,
more engagement,neg,
attention to customer,pos,
very engaging,pos,
more engaged,neg,
staff are quite engaging,pos,
more target member engagement,neg,
well attended,pos,
limited engagement,neg,
engage the client,neg,
have i ever engaged with,neg,
phone are rarely answered,neg,
email are replied only after you send reminders,neg,
no action,neg,
have not even received a call,neg,
constant touch with clients,neg,
wait for staff,neg,
seated for min before anyone came up to me,neg,
lots of staff just filling about,neg,
at all times the staff were in touch with me,neg,
had to beg for my document to be send sent to me,neg,
you may wait over [time period] to get prioritized,neg,
consider inspecting customer vehicles frequently,neg,
even when your staff was on copy,neg,
you say his si kari range,neg,
you say his si kari sang,neg,
gets a call from the agent after 2 to 3 weeks asking how,neg,
would be checking up on me,neg,
whenever my services is almost she calls me,neg,
send updated without having to be prompted,neg,
more contact,neg,
willing to assist,pos,
cannot get any assistance,neg,
assist,pos,
ready to assist,pos,
never been assisted,neg,
assisted,pos,
willing to satisfy,pos,
not been assisted for the last 3 months,neg,
assistance,pos,
well assisted,pos,
assist your clients fully,neg,
had to call head office severally,neg,
call back,pos,
call the client directly,neg,
calls back,pos,
takes time before they pick a call or even call back,neg,
called back,pos,
call me,pos,
called me,pos,
speed of response,pos,
quick to respond,pos,
wish that the fund administrator promptly responded to email,neg,
queried are responded to,pos,
response on time,pos,
kindly respond to my email,neg,
respond,pos,
"fast response, fast respond",pos,
faster response,neg,
response,pos,
"quick response, quick respond",pos,
kindly respond,neg,
introduction project coinage 5 6 lines,pos,
respond to mail faster,neg,
reply,pos,
response is very encouraging,pos,
to date no one has ever responded,neg,
responsiveness,pos,
timely response,pos,
long respond,neg,
response time,pos,
the response is quick & fast,pos,
delay respond,neg,
early response,pos,
quick response to quotations,pos,
no response on,neg,
responses on phone is swift,pos,
should be quick at responding,neg,
response time to email is very short,pos,
all went silent with no response on mail,neg,
respond at your earliest convenience,pos,
quicker response,neg,
respond to your issues without much delay,pos,
improve response times,neg,
responded promptly,pos,
it took days for the agent to respond,neg,
prompt feedback,pos,
slow response,neg,
quick feedback,pos,
not quick at responding,neg,
feedback promptly,pos,
quicker turn around,neg,
timely feedback,pos,
didn't get feedback,neg,
liveliness of feedback,pos,
you answer client queried in good time,pos,
poor feedback,neg,
quick to answer,pos,
delay in feedback,neg,
responds positively,pos,
delayed feedback,neg,
no feedback\acknowledgment,neg,
responsive,neg,
called wrote email till today nothing,neg,
not always very efficient at responding in a timely manner,neg,
resolve queried quickly,pos,
was promised feedback in two that was never to be till this day,neg,
it is almost 2 months and the agent has not responded,neg,
answering our queried quickly,neg,
got deliverables,pos,
did not get deliverables,neg,
got records,pos,
did not get records,neg,
got statement,pos,
did not get statement,neg,
got card,pos,
did not get card,neg,
got form,pos,
did not get form,neg,
got receipt,pos,
did not get receipt,neg,
gave me paper,pos,
dont get paper,neg,
gave me reports,pos,
dont get reports,neg,
gave me documents,pos,
dont get documents,neg,
gave me deliverables,pos,
dont get deliverables,neg,
gave me records,pos,
dont get records,neg,
gave me statement,pos,
dont get statement,neg,
gave me card,pos,
dont get card,neg,
gave me form,pos,
dont get form,neg,
gave me receipt,pos,
dont get receipt,neg,
didn get paper,neg,
didn get reports,neg,
didn get documents,neg,
didn get deliverables,neg,
didn get records,neg,
didn get statement,neg,
didn get card,neg,
didn get form,neg,
didn get receipt,neg,
never got paper,neg,
never got reports,neg,
never got documents,neg,
never got deliverables,neg,
never got records,neg,
never got statement,neg,
never got card,neg,
never got form,neg,
never got receipt,neg,
provided with paper,pos,
provide paper,neg,
provided with reports,pos,
provide reports,neg,
provided with documents,pos,
provide documents,neg,
provided with deliverables,pos,
provide deliverables,neg,
provided with records,pos,
provide records,neg,
